"period_start","max_WHT","scaled_time"
2019-01-01,1.82,5.00410846343468
2019-01-04,1.62,5.01232539030403
2019-01-07,3.23,5.02054231717338
2019-01-10,3.53,5.02875924404273
2019-01-13,2.19,5.03697617091208
2019-01-16,2.38,5.04519309778143
2019-01-19,1.6,5.05341002465078
2019-01-22,4.75,5.06162695152013
2019-01-25,2.26,5.06984387838948
2019-01-28,1.86,5.07806080525883
2019-01-31,2.52,5.08627773212818
2019-02-03,2.57,5.09449465899753
2019-02-06,1.85,5.10271158586689
2019-02-09,3.38,5.11092851273624
2019-02-12,2.64,5.11914543960559
2019-02-15,2.45,5.12736236647494
2019-02-18,2.44,5.13557929334429
2019-02-21,2.5,5.14379622021364
2019-02-24,2.37,5.15201314708299
2019-02-27,3.28,5.16023007395234
2019-03-02,1.62,5.16844700082169
2019-03-05,2.78,5.17666392769104
2019-03-08,3.07,5.18488085456039
2019-03-11,2.27,5.19309778142975
2019-03-14,2.39,5.2013147082991
2019-03-17,1.7,5.20953163516845
2019-03-20,2.2,5.2177485620378
2019-03-23,3.01,5.22596548890715
2019-03-26,3.04,5.2341824157765
2019-03-29,3.47,5.24239934264585
2019-04-01,1.59,5.2506162695152
2019-04-04,2.76,5.25883319638455
2019-04-07,1.86,5.2670501232539
2019-04-10,2.29,5.27526705012325
2019-04-13,2.1,5.2834839769926
2019-04-16,2.14,5.29170090386196
2019-04-19,2.56,5.29991783073131
2019-04-22,2.93,5.30813475760066
2019-04-25,1.75,5.31635168447001
2019-04-28,1.55,5.32456861133936
2019-05-01,1.54,5.33278553820871
2019-05-04,1.32,5.34100246507806
2019-05-07,2.12,5.34921939194741
2019-05-10,2.58,5.35743631881676
2019-05-13,2.23,5.36565324568611
2019-05-16,1.75,5.37387017255546
2019-05-19,1.48,5.38208709942482
2019-05-22,2.09,5.39030402629417
2019-05-25,2.68,5.39852095316352
2019-05-28,2.6,5.40673788003287
2019-05-31,1.32,5.41495480690222
2019-06-03,1.67,5.42317173377157
2019-06-06,2.1,5.43138866064092
2019-06-09,1.14,5.43960558751027
2019-06-12,1.21,5.44782251437962
2019-06-15,1.1,5.45603944124897
2019-06-18,0.95,5.46425636811832
2019-06-21,1.64,5.47247329498767
2019-06-24,1.43,5.48069022185703
2019-06-27,1,5.48890714872638
2019-06-30,2.21,5.49712407559573
2019-07-03,1.58,5.50534100246508
2019-07-06,1.31,5.51355792933443
2019-07-09,1.12,5.52177485620378
2019-07-12,0.96,5.52999178307313
2019-07-15,1.16,5.53820870994248
2019-07-18,1.07,5.54642563681183
2019-07-21,1,5.55464256368118
2019-07-24,1.4,5.56285949055053
2019-07-27,1.24,5.57107641741989
2019-07-30,1.11,5.57929334428924
2019-08-02,1.33,5.58751027115859
2019-08-05,1.6,5.59572719802794
2019-08-08,1.86,5.60394412489729
2019-08-11,1.07,5.61216105176664
2019-08-14,1.24,5.62037797863599
2019-08-17,1.25,5.62859490550534
2019-08-20,1.29,5.63681183237469
2019-08-23,1.27,5.64502875924404
2019-08-26,1.12,5.65324568611339
2019-08-29,1.98,5.66146261298274
2019-09-01,2.07,5.66967953985209
2019-09-04,1.86,5.67789646672145
2019-09-07,3.66,5.6861133935908
2019-09-10,1.72,5.69433032046015
2019-09-13,1.96,5.7025472473295
2019-09-16,4.2,5.71076417419885
2019-09-19,4.74,5.7189811010682
2019-09-22,3.06,5.72719802793755
2019-09-25,2.94,5.7354149548069
2019-09-28,3.01,5.74363188167625
2019-10-01,2.46,5.7518488085456
2019-10-04,4.16,5.76006573541495
2019-10-07,4.15,5.7682826622843
2019-10-10,2.23,5.77649958915366
2019-10-13,2.16,5.78471651602301
2019-10-16,1.37,5.79293344289236
2019-10-19,2.05,5.80115036976171
2019-10-22,1.22,5.80936729663106
2019-10-25,2.69,5.81758422350041
2019-10-28,3.74,5.82580115036976
2019-10-31,4.07,5.83401807723911
2019-11-03,2.53,5.84223500410846
2019-11-06,2.03,5.85045193097781
2019-11-09,3.56,5.85866885784716
2019-11-12,3.12,5.86688578471652
2019-11-15,2.92,5.87510271158587
2019-11-18,3.04,5.88331963845522
2019-11-21,3.68,5.89153656532457
2019-11-24,2.45,5.89975349219392
2019-11-27,4.47,5.90797041906327
2019-11-30,5.54,5.91618734593262
2019-12-03,3.43,5.92440427280197
2019-12-06,3.06,5.93262119967132
2019-12-09,3.7,5.94083812654067
2019-12-12,2.85,5.94905505341003
2019-12-15,2.46,5.95727198027937
2019-12-18,4.29,5.96548890714873
2019-12-21,4.03,5.97370583401808
2019-12-24,3.17,5.98192276088743
2019-12-27,3.06,5.99013968775678
2019-12-30,1.63,5.99835661462613
2020-01-01,2.1,6.00383456587236
2020-01-04,3.98,6.01205149274171
2020-01-07,3.78,6.02026841961107
2020-01-10,3.77,6.02848534648042
2020-01-13,3.15,6.03670227334977
2020-01-16,6.48,6.04491920021912
2020-01-19,5.74,6.05313612708847
2020-01-22,3.89,6.06135305395782
2020-01-25,3.32,6.06956998082717
2020-01-28,2.49,6.07778690769652
2020-01-31,2.98,6.08600383456587
2020-02-03,3.42,6.09422076143522
2020-02-06,1.68,6.10243768830457
2020-02-09,2.57,6.11065461517392
2020-02-12,2.46,6.11887154204328
2020-02-15,3,6.12708846891263
2020-02-18,1.99,6.13530539578198
2020-02-21,4.62,6.14352232265133
2020-02-24,4.12,6.15173924952068
2020-02-27,2.22,6.15995617639003
2020-03-01,3.56,6.16817310325938
2020-03-04,2.26,6.17639003012873
2020-03-07,4.76,6.18460695699808
2020-03-10,3.82,6.19282388386743
2020-03-13,2.43,6.20104081073678
2020-03-16,2.56,6.20925773760614
2020-03-19,2.45,6.21747466447549
2020-03-22,1.87,6.22569159134484
2020-03-25,2.2,6.23390851821419
2020-03-28,3.06,6.24212544508354
2020-03-31,4.46,6.25034237195289
2020-04-03,5.38,6.25855929882224
2020-04-06,3.11,6.26677622569159
2020-04-09,2.45,6.27499315256094
2020-04-12,3.21,6.28321007943029
2020-04-15,2.35,6.29142700629964
2020-04-18,2.49,6.29964393316899
2020-04-21,2.4,6.30786086003835
2020-04-24,1.72,6.3160777869077
2020-04-27,2.77,6.32429471377705
2020-04-30,3,6.3325116406464
2020-05-03,1.89,6.34072856751575
2020-05-06,1.73,6.3489454943851
2020-05-09,2.21,6.35716242125445
2020-05-12,2.33,6.3653793481238
2020-05-15,2.39,6.37359627499315
2020-05-18,1.33,6.3818132018625
2020-05-21,3.25,6.39003012873185
2020-05-24,2.38,6.3982470556012
2020-05-27,2.64,6.40646398247056
2020-05-30,2.72,6.41468090933991
2020-06-02,2.66,6.42289783620926
2020-06-05,1.29,6.43111476307861
2020-06-08,1.93,6.43933168994796
2020-06-11,1.65,6.44754861681731
2020-06-14,1.35,6.45576554368666
2020-06-17,1.33,6.46398247055601
2020-06-20,1.31,6.47219939742536
2020-06-23,1.18,6.48041632429471
2020-06-26,1.69,6.48863325116406
2020-06-29,1.66,6.49685017803342
2020-07-02,1.52,6.50506710490277
2020-07-05,1.47,6.51328403177212
2020-07-08,1.14,6.52150095864147
2020-07-11,1.35,6.52971788551082
2020-07-14,1.28,6.53793481238017
2020-07-17,1.13,6.54615173924952
2020-07-20,1.13,6.55436866611887
2020-07-23,1.97,6.56258559298822
2020-07-26,1.64,6.57080251985757
2020-07-29,2.06,6.57901944672692
2020-08-01,1.57,6.58723637359627
2020-08-04,1.36,6.59545330046563
2020-08-07,1.2,6.60367022733498
2020-08-10,0.85,6.61188715420433
2020-08-13,1.72,6.62010408107368
2020-08-16,2.04,6.62832100794303
2020-08-19,1.43,6.63653793481238
2020-08-22,1.56,6.64475486168173
2020-08-25,1.37,6.65297178855108
2020-08-28,1.3,6.66118871542043
2020-08-31,1.93,6.66940564228978
2020-09-03,1.46,6.67762256915913
2020-09-06,1.3,6.68583949602849
2020-09-09,3.26,6.69405642289784
2020-09-12,3.74,6.70227334976719
2020-09-15,3.69,6.71049027663654
2020-09-18,8.94,6.71870720350589
2020-09-21,6.21,6.72692413037524
2020-09-24,3.64,6.73514105724459
2020-09-27,1.72,6.74335798411394
2020-09-30,1.59,6.75157491098329
2020-10-03,1.63,6.75979183785264
2020-10-06,1.71,6.76800876472199
2020-10-09,1.78,6.77622569159134
2020-10-12,1.63,6.7844426184607
2020-10-15,1.43,6.79265954533005
2020-10-18,4.72,6.8008764721994
2020-10-21,6.61,6.80909339906875
2020-10-24,2.7,6.8173103259381
2020-10-27,2.08,6.82552725280745
2020-10-30,3.05,6.8337441796768
2020-11-02,4.43,6.84196110654615
2020-11-05,3.23,6.8501780334155
2020-11-08,2.46,6.85839496028485
2020-11-11,2.38,6.86661188715421
2020-11-14,1.93,6.87482881402356
2020-11-17,4.36,6.88304574089291
2020-11-20,4.56,6.89126266776226
2020-11-23,4.06,6.89947959463161
2020-11-26,3.89,6.90769652150096
2020-11-29,2.8,6.91591344837031
2020-12-02,2.75,6.92413037523966
2020-12-05,2.53,6.93234730210901
2020-12-08,3.31,6.94056422897836
2020-12-11,2.92,6.94878115584771
2020-12-14,2.46,6.95699808271706
2020-12-17,2.3,6.96521500958641
2020-12-20,2.97,6.97343193645577
2020-12-23,3.51,6.98164886332512
2020-12-26,2.97,6.98986579019447
2020-12-29,3.36,6.99808271706382
2021-01-01,2.96,7.00629964393317
2021-01-04,3.06,7.01451657080252
2021-01-07,3.08,7.02273349767187
2021-01-10,3.13,7.03095042454122
2021-01-13,1.87,7.03916735141057
2021-01-16,3.5,7.04738427827992
2021-01-19,2.87,7.05560120514927
2021-01-22,3.76,7.06381813201863
2021-01-25,4.02,7.07203505888798
2021-01-28,7.96,7.08025198575733
2021-01-31,6,7.08846891262668
2021-02-03,4.69,7.09668583949603
2021-02-06,2.56,7.10490276636538
2021-02-09,2.39,7.11311969323473
2021-02-12,1.8,7.12133662010408
2021-02-15,1.77,7.12955354697343
2021-02-18,1.65,7.13777047384278
2021-02-21,3.39,7.14598740071213
2021-02-24,2,7.15420432758148
2021-02-27,2.49,7.16242125445084
2021-03-02,3.07,7.17063818132019
2021-03-05,3.03,7.17885510818954
2021-03-08,4.03,7.18707203505889
2021-03-14,4.93,7.20350588879759
2021-03-17,4.28,7.21172281566694
2021-03-20,2.76,7.21993974253629
2021-03-23,2.12,7.22815666940564
2021-03-26,1.48,7.23637359627499
2021-03-29,2.15,7.24459052314434
2021-04-01,2.09,7.2528074500137
2021-04-04,3.45,7.26102437688305
2021-04-07,4.28,7.2692413037524
2021-04-10,3.08,7.27745823062175
2021-04-13,2.79,7.2856751574911
2021-04-16,2.13,7.29389208436045
2021-04-19,1.63,7.3021090112298
2021-04-22,2.57,7.31032593809915
2021-04-25,2.53,7.3185428649685
2021-04-28,1.76,7.32675979183785
2021-05-01,2.41,7.3349767187072
2021-05-04,1.15,7.34319364557655
2021-05-07,1.41,7.35141057244591
2021-05-10,1.49,7.35962749931526
2021-05-13,1.71,7.36784442618461
2021-05-16,2.7,7.37606135305396
2021-05-19,2.31,7.38427827992331
2021-05-22,2.54,7.39249520679266
2021-05-25,1.81,7.40071213366201
2021-05-28,1.28,7.40892906053136
2021-05-31,1.89,7.41714598740071
2021-06-03,1.77,7.42536291427006
2021-06-06,1.42,7.43357984113941
2021-06-09,1.41,7.44179676800877
2021-06-12,1.29,7.45001369487812
2021-06-15,1.46,7.45823062174747
2021-06-18,1.46,7.46644754861682
2021-06-21,1.34,7.47466447548617
2021-06-24,1.76,7.48288140235552
2021-06-27,1.58,7.49109832922487
2021-06-30,1.46,7.49931525609422
2021-07-03,1.59,7.50753218296357
2021-07-06,1.36,7.51574910983292
2021-07-09,1.82,7.52396603670227
2021-07-12,1.75,7.53218296357162
2021-07-15,1.37,7.54039989044098
2021-07-18,1.18,7.54861681731033
2021-07-21,1.27,7.55683374417968
2021-07-24,1.73,7.56505067104903
2021-07-27,1.04,7.57326759791838
2021-07-30,1.01,7.58148452478773
2021-08-02,1.34,7.58970145165708
2021-08-05,1.52,7.59791837852643
2021-08-08,1.32,7.60613530539578
2021-08-11,1.65,7.61435223226513
2021-08-14,1.18,7.62256915913448
2021-08-17,1.35,7.63078608600383
2021-08-20,1.8,7.63900301287319
2021-08-23,1.76,7.64721993974254
2021-08-26,1.86,7.65543686661189
2021-08-29,1.86,7.66365379348124
2021-09-01,1.45,7.67187072035059
2021-09-04,2.3,7.68008764721994
2021-09-07,4.57,7.68830457408929
2021-09-10,2.47,7.69652150095864
2021-09-13,1.57,7.70473842782799
2021-09-16,1.37,7.71295535469734
2021-09-19,2.96,7.72117228156669
2021-09-22,3.06,7.72938920843604
2021-09-25,1.98,7.7376061353054
2021-09-28,2.88,7.74582306217475
2021-10-01,6.75,7.7540399890441
2021-10-04,2.53,7.76225691591345
2021-10-07,2.12,7.7704738427828
2021-10-10,2.99,7.77869076965215
2021-10-13,2.13,7.7869076965215
2021-10-16,1.53,7.79512462339085
2021-10-19,2.18,7.8033415502602
2021-10-22,2.45,7.81155847712955
2021-10-25,2.46,7.8197754039989
2021-10-28,3.02,7.82799233086826
2021-10-31,3.28,7.83620925773761
2021-11-03,1.66,7.84442618460696
2021-11-06,1.85,7.85264311147631
2021-11-09,3.43,7.86086003834566
2021-11-12,2.95,7.86907696521501
2021-11-15,2.46,7.87729389208436
2021-11-18,2.8,7.88551081895371
2021-11-21,2.94,7.89372774582306
2021-11-24,4.17,7.90194467269241
2021-11-27,2.73,7.91016159956176
2021-11-30,2.35,7.91837852643111
2021-12-03,2.23,7.92659545330047
2021-12-06,2.21,7.93481238016982
2021-12-09,2.47,7.94302930703917
2021-12-12,2.34,7.95124623390852
2021-12-15,3.89,7.95946316077787
2021-12-18,2.35,7.96768008764722
2021-12-21,2.67,7.97589701451657
2021-12-24,2.64,7.98411394138592
2021-12-27,3.52,7.99233086825527
2021-12-30,1.8,8.00054779512462
2022-01-01,1.88,8.00602574637086
2022-01-04,3.83,8.01424267324021
2022-01-07,3.13,8.02245960010956
2022-01-10,3.21,8.03067652697891
2022-01-13,4.4,8.03889345384826
2022-01-16,4.72,8.04711038071761
2022-01-19,3.72,8.05532730758696
2022-01-22,2.08,8.06354423445631
2022-01-25,1.78,8.07176116132566
2022-01-28,5.03,8.07997808819502
2022-01-31,4.24,8.08819501506436
2022-02-03,4.75,8.09641194193372
2022-02-06,2.8,8.10462886880307
2022-02-09,1.9,8.11284579567242
2022-02-12,1.95,8.12106272254177
2022-02-15,4.13,8.12927964941112
2022-02-18,3.23,8.13749657628047
2022-02-21,3.15,8.14571350314982
2022-02-24,3.11,8.15393043001917
2022-02-27,1.99,8.16214735688852
2022-03-02,2.24,8.17036428375788
2022-03-05,3.16,8.17858121062723
2022-03-08,2.45,8.18679813749658
2022-03-11,1.97,8.19501506436593
2022-03-14,4.25,8.20323199123528
2022-03-17,1.99,8.21144891810463
2022-03-20,2.83,8.21966584497398
2022-03-23,2.79,8.22788277184333
2022-03-26,2.35,8.23609969871268
2022-03-29,2.94,8.24431662558203
2022-04-01,2.28,8.25253355245138
2022-04-04,2.14,8.26075047932073
2022-04-07,1.6,8.26896740619009
2022-04-10,3.45,8.27718433305943
2022-04-13,2.54,8.28540125992879
2022-04-16,1.8,8.29361818679814
2022-04-19,1.94,8.30183511366749
2022-04-22,2.23,8.31005204053684
2022-04-25,4.24,8.31826896740619
2022-04-28,2.53,8.32648589427554
2022-05-01,2.04,8.33470282114489
2022-05-04,1.11,8.34291974801424
2022-05-07,1.89,8.35113667488359
2022-05-10,2.01,8.35935360175294
2022-05-13,2.05,8.3675705286223
2022-05-16,1.18,8.37578745549165
2022-05-19,1.21,8.384004382361
2022-05-22,1.55,8.39222130923035
2022-05-25,1.72,8.4004382360997
2022-05-28,1.7,8.40865516296905
2022-05-31,1.09,8.4168720898384
2022-06-03,1.45,8.42508901670775
2022-06-06,2.47,8.4333059435771
2022-06-09,1.89,8.44152287044645
2022-06-12,1.38,8.4497397973158
2022-06-15,2.13,8.45795672418516
2022-06-18,2.11,8.46617365105451
2022-06-21,1.5,8.47439057792386
2022-06-24,1.6,8.48260750479321
2022-06-27,1.53,8.49082443166256
2022-06-30,1.47,8.49904135853191
2022-07-03,1.41,8.50725828540126
2022-07-06,1.56,8.51547521227061
2022-07-09,1.39,8.52369213913996
2022-07-12,1.44,8.53190906600931
2022-07-15,1.62,8.54012599287866
2022-07-18,1.24,8.54834291974801
2022-07-21,1.91,8.55655984661736
2022-07-24,2.16,8.56477677348672
2022-07-27,1.71,8.57299370035607
2022-07-30,1.29,8.58121062722542
2022-08-02,1.1,8.58942755409477
2022-08-05,1.53,8.59764448096412
2022-08-08,1.62,8.60586140783347
2022-08-11,0.93,8.61407833470282
2022-08-14,1.7,8.62229526157217
2022-08-17,1.03,8.63051218844152
2022-08-20,1.31,8.63872911531087
2022-08-23,1.95,8.64694604218023
2022-08-26,1.22,8.65516296904958
2022-08-29,1.13,8.66337989591893
2022-09-01,1.5,8.67159682278828
2022-09-04,2.2,8.67981374965763
2022-09-07,6.23,8.68803067652698
2022-09-10,4.05,8.69624760339633
2022-09-13,3.63,8.70446453026568
2022-09-16,1.74,8.71268145713503
2022-09-19,1.78,8.72089838400438
2022-09-22,3.57,8.72911531087373
2022-09-25,3.02,8.73733223774308
2022-09-28,1.91,8.74554916461243
2022-10-01,1.74,8.75376609148179
2022-10-04,1.8,8.76198301835114
2022-10-07,1.33,8.77019994522049
2022-10-10,1.39,8.77841687208984
2022-10-13,1.72,8.78663379895919
2022-10-16,1.42,8.79485072582854
2022-10-19,1.35,8.80306765269789
2022-10-22,2.46,8.81128457956724
2022-10-25,2.06,8.81950150643659
2022-10-28,1.59,8.82771843330594
2022-10-31,2.2,8.8359353601753
2022-11-03,4.19,8.84415228704465
2022-11-06,5.34,8.852369213914
2022-11-09,4.15,8.86058614078335
2022-11-12,3.38,8.8688030676527
2022-11-15,2.08,8.87701999452205
2022-11-18,1.55,8.8852369213914
2022-11-21,2.47,8.89345384826075
2022-11-24,2.29,8.9016707751301
2022-11-27,3.47,8.90988770199945
2022-11-30,3.61,8.9181046288688
2022-12-03,4.94,8.92632155573815
2022-12-06,7.7,8.9345384826075
2022-12-09,5.64,8.94275540947686
2022-12-12,4.09,8.95097233634621
2022-12-15,4.32,8.95918926321556
2022-12-18,2.6,8.96740619008491
2022-12-21,3.62,8.97562311695426
2022-12-24,2.95,8.98384004382361
2022-12-27,2.32,8.99205697069296
2022-12-30,2.42,9.00027389756231
2023-01-01,1.93,9.00575184880855
2023-01-04,1.52,9.0139687756779
2023-01-07,2.45,9.02218570254725
2023-01-10,1.91,9.0304026294166
2023-01-13,4.77,9.03861955628595
2023-01-16,4.99,9.0468364831553
2023-01-19,2.25,9.05505341002465
2023-01-22,2.14,9.063270336894
2023-01-25,2.58,9.07148726376335
2023-01-28,2.47,9.0797041906327
2023-01-31,2.45,9.08792111750205
2023-02-03,4.78,9.0961380443714
2023-02-06,4.55,9.10435497124076
2023-02-09,4.55,9.11257189811011
2023-02-12,2.79,9.12078882497946
2023-02-15,2.69,9.12900575184881
2023-02-18,2.14,9.13722267871816
2023-02-21,1.94,9.14543960558751
2023-02-24,4.18,9.15365653245686
2023-02-27,3.25,9.16187345932621
2023-03-02,3.13,9.17009038619556
2023-03-05,2.94,9.17830731306491
2023-03-08,5.65,9.18652423993426
2023-03-11,4.58,9.19474116680361
2023-03-14,4.44,9.20295809367297
2023-03-17,4.38,9.21117502054232
2023-03-20,3.1,9.21939194741167
2023-03-23,3.32,9.22760887428102
2023-03-26,1.9,9.23582580115037
2023-03-29,2.21,9.24404272801972
2023-04-01,2.69,9.25225965488907
2023-04-04,2.2,9.26047658175842
2023-04-07,2.23,9.26869350862777
2023-04-10,3.07,9.27691043549712
2023-04-13,1.78,9.28512736236648
2023-04-16,1.39,9.29334428923583
2023-04-19,1.63,9.30156121610518
2023-04-22,1.92,9.30977814297453
2023-04-25,1.92,9.31799506984388
2023-04-28,1.73,9.32621199671323
2023-05-01,2.19,9.33442892358258
2023-05-04,2.78,9.34264585045193
2023-05-07,1.85,9.35086277732128
2023-05-10,1.9,9.35907970419063
2023-05-13,1.71,9.36729663105998
2023-05-16,1.57,9.37551355792933
2023-05-19,2.13,9.38373048479869
2023-05-22,2.4,9.39194741166803
2023-05-25,1.84,9.40016433853739
2023-05-28,1.4,9.40838126540674
2023-05-31,1.55,9.41659819227609
2023-06-03,2.88,9.42481511914544
2023-06-06,1.87,9.43303204601479
2023-06-09,1.62,9.44124897288414
2023-06-12,0.97,9.44946589975349
2023-06-15,1.22,9.45768282662284
2023-06-18,1.27,9.46589975349219
2023-06-21,1.47,9.47411668036155
2023-06-24,2.51,9.4823336072309
2023-06-27,2.54,9.49055053410025
2023-06-30,1.84,9.4987674609696
2023-07-03,1.19,9.50698438783895
2023-07-06,1.11,9.5152013147083
2023-07-09,1.17,9.52341824157765
2023-07-12,1.41,9.531635168447
2023-07-15,1.26,9.53985209531635
2023-07-18,1.56,9.5480690221857
2023-07-21,1.45,9.55628594905505
2023-07-24,1.7,9.5645028759244
2023-07-27,2.09,9.57271980279376
2023-07-30,1.4,9.58093672966311
2023-08-02,1.93,9.58915365653246
2023-08-05,1.87,9.59737058340181
2023-08-08,1.55,9.60558751027116
2023-08-11,1.57,9.61380443714051
2023-08-14,1.6,9.62202136400986
2023-08-17,1.57,9.63023829087921
2023-08-20,1.5,9.63845521774856
2023-08-23,1.93,9.64667214461791
2023-08-26,2.27,9.65488907148726
2023-08-29,3.44,9.66310599835661
2023-09-01,4.38,9.67132292522597
2023-09-04,3.44,9.67953985209532
2023-09-07,2.72,9.68775677896467
2023-09-10,5.13,9.69597370583402
2023-09-13,6.06,9.70419063270337
2023-09-16,3.5,9.71240755957272
2023-09-19,2.73,9.72062448644207
2023-09-22,2.58,9.72884141331142
2023-09-25,2.22,9.73705834018077
2023-09-28,3.18,9.74527526705012
2023-10-01,2.5,9.75349219391947
2023-10-04,4.92,9.76170912078883
2023-10-07,2.31,9.76992604765818
2023-10-10,2.32,9.77814297452753
2023-10-13,2.96,9.78635990139688
2023-10-16,2.58,9.79457682826623
2023-10-19,2.89,9.80279375513558
2023-10-22,4.12,9.81101068200493
2023-10-25,6.64,9.81922760887428
2023-10-28,3.26,9.82744453574363
2023-10-31,1.47,9.83566146261298
2023-11-03,2.99,9.84387838948233
2023-11-06,2.02,9.85209531635168
2023-11-09,1.66,9.86031224322103
2023-11-12,2.22,9.86852917009039
2023-11-15,4.13,9.87674609695974
2023-11-18,4.78,9.88496302382909
2023-11-21,4.54,9.89317995069844
2023-11-24,2.23,9.90139687756779
2023-11-27,1.59,9.90961380443714
2023-11-30,2.96,9.91783073130649
2023-12-03,2.31,9.92604765817584
2023-12-06,5.41,9.93426458504519
2023-12-09,3.1,9.94248151191454
2023-12-12,2.94,9.9506984387839
2023-12-15,4.09,9.95891536565325
2023-12-18,4.26,9.9671322925226
2023-12-21,4.26,9.97534921939195
2023-12-24,3.05,9.9835661462613
2023-12-27,2.88,9.99178307313065
2023-12-30,2.57,10
